ObjectID,extendPortTotalPrevious15MinDnDiscByteCounter,extendPortTotalPrevious15MinDnDiscFrameCounter,extendPortTotalPrevious15MinDnFwdByteCounter,extendPortTotalPrevious15MinDnFwdFrameCounter,extendPortTotalPrevious15MinTimeMeasured,extendPortTotalPrevious15MinUpDiscByteCounter,extendPortTotalPrevious15MinUpDiscFrameCounter,extendPortTotalPrevious15MinUpFwdByteCounter,extendPortTotalPrevious15MinUpFwdFrameCounter
R1.S1.LT3.PON8.ONT12.SERV1,0,0,5646,25,900,0,0,51731,90
R1.S1.LT6.PON9.ONT5.SERV1,0,0,75774,141,900,0,0,179211,216
R1.S1.LT2.PON1.ONT19.C14.P1,0,0,661,10,900,0,0,399,6
R1.S1.LT5.PON2.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT40.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT38.SERV1,0,0,4031,23,900,0,0,68390,115
R1.S1.LT4.PON12.ONT1.C14.P1,0,0,434354801,339685,900,0,0,5526762,42955
R1.S1.LT7.PON9.ONT23.SERV1,0,0,77620,143,900,0,0,170759,201
R1.S1.LT8.PON14.ONT35.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT1.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT30.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT13.SERV1,0,0,5578,24,900,0,0,50974,88
R1.S1.LT5.PON3.ONT36.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT56.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT50.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT42.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT20.C14.P1,0,0,633189747,463238,900,0,0,29824625,224395
R1.S1.LT7.PON11.ONT10.C14.P1,0,0,39848985,33547,900,0,0,2886287,25945
R1.S1.LT6.PON5.ONT65.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT26.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT29.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT23.C14.P1,0,0,637709761,433366,900,0,0,20723909,239940
R1.S1.LT6.PON8.ONT12.SERV1,0,0,63172,120,900,0,0,148852,197
R1.S1.LT2.PON14.ONT7.SERV1,0,0,115821,206,900,0,0,242695,289
R1.S1.LT4.PON10.ONT3.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT18.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT41.SERV1,0,0,71475,131,900,0,0,180351,232
R1.S1.LT6.PON6.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT47.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT19.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT21.C14.P1,0,0,469064538,346167,900,0,0,31985678,240861
R1.S1.LT5.PON14.ONT63.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT51.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT39.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT56.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT10.SERV1,0,0,5000,23,900,0,0,56966,97
R1.S1.LT3.PON5.ONT41.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT16.C14.P1,0,0,398841932,290024,900,0,0,18867768,123359
R1.S1.LT5.PON16.ONT6.SERV1,0,0,103728,186,900,0,0,201378,236
R1.S1.LT5.PON16.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT14.SERV1,0,0,90977,166,900,0,0,189953,259
R1.S1.LT4.PON10.ONT31.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT49.C14.P1,0,0,138040793,106439,900,0,0,4423576,31371
R1.S1.LT2.PON1.ONT40.SERV1,0,0,81914,155,900,0,0,196083,255
R1.S1.LT3.PON5.ONT15.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT58.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT62.C14.P1,0,0,2516163401,1806963,900,0,0,103199393,881464
R1.S1.LT8.PON14.ONT25.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT49.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT20.SERV1,0,0,90322,164,900,0,0,190015,242
R1.S1.LT8.PON13.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT36.C14.P1,0,0,271549013,204757,900,0,0,16024485,99044
R1.S1.LT7.PON11.ONT41.C14.P1,0,0,31978830,38350,900,0,0,3389773,24790
R1.S1.LT5.PON15.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT6.SERV1,0,0,74213,134,900,0,0,173247,207
R1.S1.LT3.PON5.ONT36.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT35.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT23.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT14.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT4.SERV1,0,0,88304,160,900,0,0,185191,246
R1.S1.LT7.PON11.ONT15.C14.P1,0,0,3192948350,2563707,900,0,0,447696035,1143782
R1.S1.LT4.PON12.ONT18.SERV1,0,0,6201,26,900,0,0,51028,89
R1.S1.LT8.PON14.ONT45.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT47.SERV1,0,0,83763,153,900,0,0,184322,222
R1.S1.LT4.PON10.ONT35.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT46.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT62.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT18.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT48.C14.P1,0,0,348153,2714,900,0,0,293841,3134
R1.S1.LT6.PON5.ONT47.SERV1,0,0,81696,148,900,0,0,161700,213
R1.S1.LT8.PON14.ONT13.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT3.C14.P1,0,0,133451236,115471,900,0,0,41942409,90997
R1.S1.LT3.PON7.ONT22.C14.P1,0,0,91748679,98441,900,0,0,12834331,84991
R1.S1.LT6.PON10.ONT16.SERV1,0,0,5621,25,900,0,0,56328,97
R1.S1.LT6.PON5.ONT45.SERV1,0,0,89291,161,900,0,0,194587,228
R1.S1.LT6.PON11.ONT10.C14.P1,0,0,2100,28,900,0,0,2044,28
R1.S1.LT4.PON11.ONT13.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT13.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT51.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT20.SERV1,0,0,181150,312,900,0,0,292455,423
R1.S1.LT2.PON1.ONT48.C14.P1,0,0,208043390,162647,900,0,0,9444664,75500
R1.S1.LT5.PON16.ONT6.C14.P1,0,0,15338139,14457,900,0,0,1713364,11723
R1.S1.LT2.PON13.ONT36.SERV1,0,0,92866,165,900,0,0,193623,236
R1.S1.LT3.PON5.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT20.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT15.SERV1,0,0,5316,27,900,0,0,64535,111
R1.S1.LT5.PON14.ONT58.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT14.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT25.C14.P1,0,0,19961235,15703,900,0,0,1416935,7461
R1.S1.LT4.PON10.ONT23.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON1.ONT32.SERV1,0,0,5313,28,900,0,0,56267,101
R1.S1.LT3.PON9.ONT8.SERV1,0,0,7518,31,900,0,0,45675,84
R1.S1.LT6.PON6.ONT22.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT17.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT21.C14.P1,0,0,1675378017,1229765,900,0,0,33945589,300756
R1.S1.LT5.PON15.ONT7.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT13.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT35.C14.P1,0,0,1437491707,1031119,900,0,0,87576923,534932
R1.S1.LT6.PON10.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT47.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT42.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT36.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON12.ONT7.SERV1,0,0,6669,26,900,0,0,52890,91
R1.S1.LT7.PON9.ONT48.C14.P1,0,0,10401,116,900,0,0,37548,380
R1.S1.LT5.PON15.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT3.C14.P1,0,0,310413667,523982,900,0,0,478821227,429536
R1.S1.LT8.PON13.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON13.ONT32.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT13.SERV1,0,0,4114,24,900,0,0,60175,104
R1.S1.LT7.PON9.ONT33.SERV1,0,0,100144,176,900,0,0,210291,250
R1.S1.LT3.PON8.ONT9.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT6.PON8.ONT61.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON11.ONT4.C14.P1,0,0,1052652994,782027,900,0,0,41076642,374102
R1.S1.LT8.PON15.ONT4.SERV1,0,0,4374,21,900,0,0,59579,100
R1.S1.LT8.PON2.ONT38.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT7.SERV1,0,0,87336,161,900,0,0,199693,235
R1.S1.LT4.PON3.ONT1.C14.P1,0,0,10217,118,900,0,0,37654,381
R1.S1.LT2.PON4.ONT8.C14.P1,0,0,280530,484,900,0,0,113246,732
R1.S1.LT2.PON1.ONT41.C14.P1,0,0,530626,910,900,0,0,181759,1040
R1.S1.LT5.PON13.ONT41.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT37.C14.P1,0,0,2250,30,900,0,0,2190,30
R1.S1.LT7.PON9.ONT35.C14.P1,0,0,196354885,188222,900,0,0,71033562,137013
R1.S1.LT6.PON8.ONT27.SERV1,0,0,94726,168,900,0,0,202658,244
R1.S1.LT6.PON8.ONT33.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT2.PON1.ONT26.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT43.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT48.SERV1,0,0,67851,127,900,0,0,171315,214
R1.S1.LT5.PON13.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT20.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT61.C14.P1,0,0,1976958966,1490472,900,0,0,227380954,888581
R1.S1.LT7.PON9.ONT55.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT53.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON11.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT1.SERV1,0,0,110876,194,900,0,0,226053,272
R1.S1.LT6.PON11.ONT9.SERV1,0,0,4397,21,900,0,0,64059,106
R1.S1.LT6.PON11.ONT15.C14.P1,0,0,161249843,130680,900,0,0,13841677,56032
R1.S1.LT2.PON14.ONT40.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT7.C14.P1,0,0,87789625,70852,900,0,0,4625299,34899
R1.S1.LT5.PON14.ONT64.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT35.C14.P1,0,0,320271426,328137,900,0,0,100555447,209162
R1.S1.LT6.PON9.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT17.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON9.ONT18.C14.P1,0,0,1237122,2490,900,0,0,476525,2367
R1.S1.LT8.PON13.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT47.C1.P1,0,0,153795963,157571,900,8100,30,19092961,117895
R1.S1.LT6.PON9.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT61.SERV1,0,0,81688,147,900,0,0,181128,221
R1.S1.LT2.PON2.ONT24.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT7.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON6.ONT60.SERV1,0,0,6115,25,900,0,0,54964,94
R1.S1.LT8.PON13.ONT38.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT10.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT44.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON10.ONT8.SERV1,0,0,81615,146,900,0,0,158756,198
R1.S1.LT8.PON2.ONT6.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT5.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON15.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT27.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT22.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT60.SERV1,0,0,4825,27,900,0,0,57622,102
R1.S1.LT7.PON10.ONT37.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT42.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT55.C14.P1,0,0,540640,988,900,0,0,181569,1173
R1.S1.LT4.PON10.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON8.ONT3.C14.P1,0,0,178118050,130374,900,0,0,8376383,76259
R1.S1.LT8.PON14.ONT25.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT19.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON4.ONT2.C14.P1,0,0,75711505,56136,900,0,0,3173285,27949
R1.S1.LT4.PON3.ONT7.C14.P1,0,0,424294813,301018,900,0,0,10045398,88913
R1.S1.LT8.PON2.ONT38.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT35.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT12.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT28.SERV1,0,0,450,6,900,0,0,438,6
R1.S1.LT7.PON11.ONT58.SERV1,0,0,4289,21,900,0,0,66900,111
R1.S1.LT2.PON1.ONT54.SERV1,0,0,3138,17,900,0,0,70576,114
R1.S1.LT8.PON2.ONT39.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT35.SERV1,0,0,110065,201,900,0,0,167470,233
R1.S1.LT4.PON11.ONT21.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT55.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON14.ONT14.C14.P1,0,0,208352757,145421,900,0,0,7502977,61438
R1.S1.LT4.PON10.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT21.SERV1,0,0,112836,203,900,0,0,234103,285
R1.S1.LT8.PON14.ONT45.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON13.ONT47.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT27.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT32.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT50.C14.P1,0,0,1718821901,1208904,900,0,0,90240780,802796
R1.S1.LT8.PON15.ONT26.SERV1,0,0,3206,18,900,0,0,70629,115
R1.S1.LT2.PON1.ONT26.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT38.SERV1,0,0,90885,161,900,0,0,199725,235
R1.S1.LT8.PON14.ONT5.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT53.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON2.ONT43.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT28.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT2.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT57.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT37.C14.P1,0,0,398072941,393757,900,0,0,58325513,193831
R1.S1.LT5.PON13.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT22.SERV1,0,0,64089,120,900,0,0,146360,192
R1.S1.LT7.PON10.ONT31.SERV1,0,0,123306,219,900,0,0,246079,307
R1.S1.LT4.PON2.ONT19.C14.P1,0,0,172428047,125034,900,0,0,7881907,58044
R1.S1.LT6.PON11.ONT21.SERV1,0,0,6232,27,900,0,0,57685,100
R1.S1.LT2.PON14.ONT41.C14.P1,0,0,255547409,183293,900,0,0,17371561,95384
R1.S1.LT6.PON10.ONT22.C14.P1,0,0,153478727,169691,900,0,0,20126934,104816
R1.S1.LT2.PON14.ONT35.SERV1,0,0,5000,23,900,0,0,52816,91
R1.S1.LT7.PON10.ONT44.SERV1,0,0,102563,183,900,0,0,213659,268
R1.S1.LT8.PON2.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON16.ONT5.SERV1,0,0,3274,19,900,0,0,64461,107
R1.S1.LT6.PON7.ONT9.SERV1,0,0,106801,188,900,0,0,208622,250
R1.S1.LT6.PON6.ONT49.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT2.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON2.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT64.SERV1,0,0,4737,26,900,0,0,65077,112
R1.S1.LT3.PON5.ONT1.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON4.ONT4.SERV1,0,0,5858,28,900,0,0,51985,93
R1.S1.LT8.PON14.ONT40.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON15.ONT35.SERV1,0,0,5068,24,900,0,0,62547,106
R1.S1.LT5.PON14.ONT28.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON10.ONT53.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON8.ONT20.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT33.C14.P1,0,0,74382,293,900,0,0,112304,544
R1.S1.LT5.PON3.ONT3.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT12.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON9.ONT7.C14.P1,0,0,3572,50,900,0,0,2988,42
R1.S1.LT7.PON11.ONT42.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT20.C14.P1,0,0,5200,50,900,0,0,11479,48
R1.S1.LT6.PON6.ONT23.C14.P1,0,0,429058465,336854,900,0,0,28022022,172688
R1.S1.LT5.PON13.ONT21.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON3.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT55.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT27.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON12.ONT7.SERV1,0,0,59634,112,900,0,0,153177,195
R1.S1.LT2.PON14.ONT31.SERV1,0,0,6826,28,900,0,0,58032,100
R1.S1.LT2.PON1.ONT6.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON5.ONT33.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT33.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT28.C14.P1,0,0,269888082,224604,900,0,0,39978005,125461
R1.S1.LT5.PON4.ONT32.C14.P1,0,0,4233,60,900,0,0,3387,48
R1.S1.LT6.PON7.ONT30.C14.P1,0,0,2761,38,900,0,0,2443,34
R1.S1.LT6.PON6.ONT43.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT28.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT34.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON16.ONT50.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON1.ONT54.C14.P1,0,0,27317,157,900,0,0,42438,421
R1.S1.LT5.PON3.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON7.ONT15.SERV1,0,0,81713,147,900,0,0,167693,211
R1.S1.LT7.PON11.ONT23.C1.P1,0,0,13741448,17737,900,5615,17,2178449,15403
R1.S1.LT6.PON6.ONT44.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON10.ONT51.SERV1,0,0,5069,24,900,0,0,65305,110
R1.S1.LT7.PON10.ONT57.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT7.PON15.ONT4.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT10.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT6.PON5.ONT53.C14.P1,0,0,52985754,38423,900,0,0,1881836,17134
R1.S1.LT6.PON10.ONT2.C14.P1,0,0,30102867,23618,900,0,0,1698773,9168
R1.S1.LT7.PON10.ONT31.C14.P1,0,0,88437015,73709,900,0,0,7670135,48920
R1.S1.LT2.PON1.ONT13.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT28.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT4.PON2.ONT25.C14.P1,0,0,129879935,108263,900,0,0,9300278,63556
R1.S1.LT8.PON2.ONT9.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON13.ONT24.C14.P1,0,0,539831089,392930,900,0,0,16929451,172469
R1.S1.LT5.PON4.ONT24.SERV1,0,0,4954,22,900,0,0,57829,97
R1.S1.LT2.PON2.ONT18.C14.P1,0,0,172082415,160680,900,0,0,106980733,136184
R1.S1.LT7.PON12.ONT22.C14.P1,0,0,16784,146,900,0,0,47119,401
R1.S1.LT4.PON2.ONT17.SERV1,0,0,4516,23,900,0,0,59792,102
R1.S1.LT8.PON15.ONT32.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT2.SERV1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON14.ONT8.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT3.PON7.ONT4.C14.P1,0,0,22304,182,900,0,0,24394,138
R1.S1.LT6.PON6.ONT28.SERV1,0,0,53770,105,900,0,0,152766,219
R1.S1.LT4.PON3.ONT10.C14.P1,0,0,1272018336,892439,900,0,0,46937660,389764
R1.S1.LT5.PON13.ONT47.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT5.PON3.ONT15.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT8.PON14.ONT46.C14.P1,0,0,0,0,900,0,0,0,0
R1.S1.LT2.PON2.ONT16.C14.P1,0,0,281047,781,900,0,0,174094,923
